CustomerID,Year,Quarter,QuarterAmount,QuarterFrequency,QuarterAvgValue,PurchaseTrend3Q,Recency,Frequency,Monetary,CustomerLifeSpan,TotalQuarters,AvgOrderValue,MonetaryPerQuarter,label
15281,2011,1,1014.5699999999997,2,507.28499999999985,-1.0,53,16,8543.569999999998,369,5,533.9731249999999,1708.7139999999995,1
15281,2011,2,912.8399999999999,4,228.20999999999998,-1.0,53,16,8543.569999999998,369,5,533.9731249999999,1708.7139999999995,1
15281,2011,3,264.37,2,132.185,-1.0,53,16,8543.569999999998,369,5,533.9731249999999,1708.7139999999995,1
15281,2011,4,140.37,1,140.37,-1.0,53,16,8543.569999999998,369,5,533.9731249999999,1708.7139999999995,0
15282,2010,2,348.59000000000003,1,348.59000000000003,0.0,565,1,348.59000000000003,0,1,348.59000000000003,348.59000000000003,0
15283,2010,3,114.43,2,57.215,0.0,385,3,148.33,128,2,49.443333333333335,74.165,1
15283,2010,4,33.9,1,33.9,-1.0,385,3,148.33,128,2,49.443333333333335,74.165,0
15284,2010,3,24.75,1,24.75,0.0,495,1,24.75,0,1,24.75,24.75,0
15285,2010,4,94.91999999999999,1,94.91999999999999,0.0,402,1,94.91999999999999,0,1,94.91999999999999,94.91999999999999,0
15286,2011,4,240.55,1,240.55,0.0,44,1,240.55,0,1,240.55,240.55,0
15287,2009,4,58.2,1,58.2,0.0,17,5,856.0300000000001,715,5,171.20600000000002,171.20600000000002,0
15287,2010,3,125.04,1,125.04,1.0,17,5,856.0300000000001,715,5,171.20600000000002,171.20600000000002,1
15287,2010,4,186.10000000000002,1,186.10000000000002,1.0,17,5,856.0300000000001,715,5,171.20600000000002,171.20600000000002,0
15287,2011,3,340.98,1,340.98,1.0,17,5,856.0300000000001,715,5,171.20600000000002,171.20600000000002,1
15287,2011,4,145.71,1,145.71,-1.0,17,5,856.0300000000001,715,5,171.20600000000002,171.20600000000002,0
15288,2010,1,334.5,1,334.5,0.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2010,2,434.06,1,434.06,1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2010,3,332.20000000000005,1,332.20000000000005,-1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2010,4,641.4999999999999,3,213.8333333333333,1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2011,1,986.7500000000002,1,986.7500000000002,1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2011,2,471.59999999999997,1,471.59999999999997,-1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2011,3,382.36,1,382.36,-1.0,38,10,3883.13,622,8,388.313,485.39125,1
15288,2011,4,300.16,1,300.16,-1.0,38,10,3883.13,622,8,388.313,485.39125,0
15289,2010,1,439.61999999999995,1,439.61999999999995,0.0,24,5,1593.09,592,5,318.618,318.618,0
15289,2010,3,213.69000000000005,1,213.69000000000005,-1.0,24,5,1593.09,592,5,318.618,318.618,0
15289,2011,2,375.44999999999993,1,375.44999999999993,1.0,24,5,1593.09,592,5,318.618,318.618,1
15289,2011,3,322.5300000000001,1,322.5300000000001,-1.0,24,5,1593.09,592,5,318.618,318.618,1
15289,2011,4,241.8,1,241.8,-1.0,24,5,1593.09,592,5,318.618,318.618,0
15290,2010,1,277.12,1,277.12,0.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2010,2,729.9200000000001,2,364.96000000000004,1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2010,3,515.5,2,257.75,-1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2010,4,1250.12,4,312.53,1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2011,1,1160.38,5,232.07600000000002,-1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2011,2,652.59,2,326.295,-1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2011,3,2427.3,5,485.46000000000004,1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,1
15290,2011,4,3220.33,3,1073.4433333333334,1.0,3,24,10233.26,645,8,426.3858333333333,1279.1575,0
15291,2009,4,1037.9,3,345.9666666666667,0.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2010,1,2909.26,8,363.6575,1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2010,2,1484.85,5,296.96999999999997,-1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2010,3,1808.29,6,301.38166666666666,1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2010,4,2586.8599999999997,5,517.372,1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2011,1,1331.29,5,266.258,-1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2011,2,1326.08,4,331.52,-1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2011,3,378.75,1,378.75,-1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,1
15291,2011,4,983.28,3,327.76,1.0,20,40,13846.56,711,9,346.164,1538.5066666666667,0
15292,2011,2,180.93999999999997,1,180.93999999999997,0.0,196,1,180.93999999999997,0,1,180.93999999999997,180.93999999999997,0
15293,2010,1,247.50000000000003,1,247.50000000000003,0.0,660,1,247.50000000000003,0,1,247.50000000000003,247.50000000000003,0
15294,2010,4,233.35,1,233.35,0.0,405,1,233.35,0,1,233.35,233.35,0
15295,2010,1,217.2399999999999,1,217.2399999999999,0.0,649,1,217.2399999999999,0,1,217.2399999999999,217.2399999999999,0
15296,2010,1,1210.43,1,1210.43,0.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2010,2,2102.1600000000017,1,2102.1600000000017,1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2010,3,2190.52,2,1095.26,1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2010,4,1166.86,2,583.43,-1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2011,1,1199.33,1,1199.33,1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2011,2,892.1599999999999,3,297.3866666666666,-1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2011,3,507.9999999999999,1,507.9999999999999,-1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,1
15296,2011,4,1073.3700000000001,1,1073.3700000000001,1.0,45,12,10342.830000000004,637,8,861.9025000000003,1292.8537500000004,0
15297,2011,4,641.94,3,213.98000000000002,0.0,5,3,641.94,53,1,213.98000000000002,641.94,0
15298,2009,4,303.45000000000005,1,303.45000000000005,0.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2010,1,781.8,2,390.9,1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2010,2,1328.0299999999997,3,442.67666666666656,1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2010,3,1512.77,4,378.1925,1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2010,4,1131.02,2,565.51,-1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2011,1,840.8399999999999,3,280.28,-1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2011,2,538.7600000000001,1,538.7600000000001,-1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2011,3,1581.02,2,790.51,1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,1
15298,2011,4,1129.46,4,282.365,-1.0,5,22,9147.149999999998,721,9,415.77954545454537,1016.3499999999998,0
15299,2010,1,731.52,1,731.52,0.0,62,10,7991.54,629,5,799.154,1598.308,0
15299,2010,4,4588.02,5,917.604,1.0,62,10,7991.54,629,5,799.154,1598.308,1
15299,2011,1,600.0,1,600.0,-1.0,62,10,7991.54,629,5,799.154,1598.308,1
15299,2011,2,600.0,1,600.0,0.0,62,10,7991.54,629,5,799.154,1598.308,0
15299,2011,4,1472.0,2,736.0,1.0,62,10,7991.54,629,5,799.154,1598.308,0
15300,2011,4,496.4399999999999,1,496.4399999999999,0.0,59,1,496.4399999999999,0,1,496.4399999999999,496.4399999999999,0
15301,2010,3,785.2599999999999,2,392.62999999999994,0.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,1
15301,2010,4,2421.2000000000003,4,605.3000000000001,1.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,1
15301,2011,1,622.5,1,622.5,-1.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,1
15301,2011,2,1517.24,5,303.448,1.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,1
15301,2011,3,1653.48,4,413.37,1.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,1
15301,2011,4,603.7600000000003,1,603.7600000000003,-1.0,45,17,7603.4400000000005,400,6,447.2611764705883,1267.24,0
15302,2009,4,307.99999999999994,1,307.99999999999994,0.0,725,1,307.99999999999994,0,1,307.99999999999994,307.99999999999994,0
15303,2010,1,302.2,1,302.2,0.0,285,3,1224.1799999999998,393,3,408.05999999999995,408.05999999999995,1
15303,2010,2,347.9599999999999,1,347.9599999999999,1.0,285,3,1224.1799999999998,393,3,408.05999999999995,408.05999999999995,0
15303,2011,1,574.02,1,574.02,1.0,285,3,1224.1799999999998,393,3,408.05999999999995,408.05999999999995,0
15304,2010,4,348.3,2,174.15,0.0,55,9,919.55,361,5,102.17222222222222,183.91,1
15304,2011,1,156.45,2,78.225,-1.0,55,9,919.55,361,5,102.17222222222222,183.91,1
15304,2011,2,212.3,3,70.76666666666667,1.0,55,9,919.55,361,5,102.17222222222222,183.91,1
15304,2011,3,90.6,1,90.6,-1.0,55,9,919.55,361,5,102.17222222222222,183.91,1
15304,2011,4,111.9,1,111.9,1.0,55,9,919.55,361,5,102.17222222222222,183.91,0
15305,2010,2,93.6,1,93.6,0.0,550,1,93.6,0,1,93.6,93.6,0
15306,2010,1,387.51000000000005,1,387.51000000000005,0.0,59,9,3484.73,595,5,387.1922222222222,696.946,1
15306,2010,2,1388.8000000000002,3,462.9333333333334,1.0,59,9,3484.73,595,5,387.1922222222222,696.946,1
15306,2010,3,534.0699999999999,2,267.03499999999997,-1.0,59,9,3484.73,595,5,387.1922222222222,696.946,0
15306,2011,3,657.0699999999999,2,328.53499999999997,1.0,59,9,3484.73,595,5,387.1922222222222,696.946,1
15306,2011,4,517.2800000000001,1,517.2800000000001,-1.0,59,9,3484.73,595,5,387.1922222222222,696.946,0
15307,2011,3,205.3,1,205.3,0.0,90,1,205.3,0,1,205.3,205.3,0
15308,2011,1,310.47,1,310.47,0.0,269,1,310.47,0,1,310.47,310.47,0
15309,2009,4,273.75,1,273.75,0.0,605,4,797.96,125,3,199.49,265.9866666666667,1
15309,2010,1,356.96,2,178.48,1.0,605,4,797.96,125,3,199.49,265.9866666666667,1
15309,2010,2,167.25,1,167.25,-1.0,605,4,797.96,125,3,199.49,265.9866666666667,0
15310,2010,3,1634.64,1,1634.64,0.0,473,1,1634.64,0,1,1634.64,1634.64,0
15311,2009,4,9370.24,14,669.3028571428571,0.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2010,1,19697.56,33,596.8957575757577,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2010,2,8774.489999999998,28,313.37464285714276,-1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2010,3,9920.360000000002,19,522.1242105263159,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2010,4,10917.27,32,341.1646875,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2011,1,16670.52,22,757.7509090909091,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2011,2,17762.590000000004,18,986.8105555555558,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2011,3,11363.810000000003,21,541.1338095238096,-1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,1
15311,2011,4,11370.360000000002,19,598.4400000000002,1.0,2,206,115847.19999999998,731,9,562.3650485436892,12871.911111111109,0
15312,2009,4,321.65000000000003,1,321.65000000000003,0.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,1
15312,2010,1,778.6499999999999,3,259.54999999999995,1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,1
15312,2010,2,314.59000000000003,1,314.59000000000003,-1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,1
15312,2010,3,355.4499999999999,1,355.4499999999999,1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,1
15312,2010,4,524.74,3,174.91333333333333,1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,0
15312,2011,2,318.16,1,318.16,-1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,1
15312,2011,3,316.95000000000005,2,158.47500000000002,-1.0,70,12,2930.1899999999996,648,7,244.18249999999998,418.59857142857135,0
15313,2011,3,52.0,1,52.0,0.0,105,1,52.0,0,1,52.0,52.0,0
15314,2010,4,492.4799999999999,2,246.23999999999995,0.0,194,3,820.4499999999999,229,2,273.4833333333333,410.22499999999997,0
15314,2011,2,327.97,1,327.97,-1.0,194,3,820.4499999999999,229,2,273.4833333333333,410.22499999999997,0
15315,2011,3,233.54000000000005,1,233.54000000000005,0.0,59,2,570.5,52,2,285.25,285.25,1
15315,2011,4,336.96,1,336.96,1.0,59,2,570.5,52,2,285.25,285.25,0
15316,2011,1,165.0,1,165.0,0.0,321,1,165.0,0,1,165.0,165.0,0
15317,2010,1,129.75,1,129.75,0.0,672,1,129.75,0,1,129.75,129.75,0
15319,2011,1,204.5,1,204.5,0.0,278,1,204.5,0,1,204.5,204.5,0
15320,2011,4,267.13,1,267.13,0.0,39,1,267.13,0,1,267.13,267.13,0
15321,2010,1,1171.4199999999998,3,390.4733333333333,0.0,65,12,6709.730000000001,604,5,559.1441666666668,1341.9460000000004,1
15321,2010,2,1834.4900000000002,5,366.898,1.0,65,12,6709.730000000001,604,5,559.1441666666668,1341.9460000000004,1
15321,2010,3,955.51,1,955.51,-1.0,65,12,6709.730000000001,604,5,559.1441666666668,1341.9460000000004,0
15321,2011,1,1159.4700000000003,1,1159.4700000000003,1.0,65,12,6709.730000000001,604,5,559.1441666666668,1341.9460000000004,0
15321,2011,3,1588.8400000000006,2,794.4200000000003,1.0,65,12,6709.730000000001,604,5,559.1441666666668,1341.9460000000004,0
15322,2010,3,711.18,1,711.18,0.0,80,2,1390.8599999999997,391,2,695.4299999999998,695.4299999999998,0
15322,2011,3,679.6799999999998,1,679.6799999999998,-1.0,80,2,1390.8599999999997,391,2,695.4299999999998,695.4299999999998,0
15323,2010,1,108.19999999999999,1,108.19999999999999,0.0,557,3,434.6,99,2,144.86666666666667,217.3,1
15323,2010,2,326.40000000000003,2,163.20000000000002,1.0,557,3,434.6,99,2,144.86666666666667,217.3,0
15324,2010,1,140.22000000000003,1,140.22000000000003,0.0,696,1,140.22000000000003,0,1,140.22000000000003,140.22000000000003,0
15325,2010,1,392.8,2,196.4,0.0,98,8,1602.0100000000002,558,5,200.25125000000003,320.40200000000004,1
15325,2010,2,198.03,1,198.03,-1.0,98,8,1602.0100000000002,558,5,200.25125000000003,320.40200000000004,1
15325,2010,3,375.23,2,187.615,1.0,98,8,1602.0100000000002,558,5,200.25125000000003,320.40200000000004,1
15325,2010,4,473.6600000000001,2,236.83000000000004,1.0,98,8,1602.0100000000002,558,5,200.25125000000003,320.40200000000004,0
15325,2011,3,162.2899999999999,1,162.2899999999999,-1.0,98,8,1602.0100000000002,558,5,200.25125000000003,320.40200000000004,0
15326,2009,4,718.22,2,359.11,0.0,328,5,1700.52,405,4,340.104,425.13,1
15326,2010,1,372.15,1,372.15,-1.0,328,5,1700.52,405,4,340.104,425.13,1
15326,2010,2,298.44000000000005,1,298.44000000000005,-1.0,328,5,1700.52,405,4,340.104,425.13,0
15326,2011,1,311.71,1,311.71,1.0,328,5,1700.52,405,4,340.104,425.13,0
15327,2011,4,208.75000000000003,1,208.75000000000003,0.0,47,1,208.75000000000003,0,1,208.75000000000003,208.75000000000003,0
15328,2010,4,107.24000000000002,1,107.24000000000002,0.0,402,1,107.24000000000002,0,1,107.24000000000002,107.24000000000002,0
15329,2009,4,318.36,1,318.36,0.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2010,1,455.8100000000001,2,227.90500000000006,1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2010,2,368.41,2,184.205,-1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2010,3,388.05,1,388.05,1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2010,4,404.0,2,202.0,1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,0
15329,2011,2,309.1000000000001,1,309.1000000000001,-1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2011,3,444.9000000000001,1,444.9000000000001,1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,1
15329,2011,4,295.7,1,295.7,-1.0,34,11,2984.33,686,8,271.3027272727273,373.04125,0
15330,2011,4,714.96,2,357.48,0.0,27,2,714.96,28,1,357.48,714.96,0
15331,2010,2,365.5899999999999,1,365.5899999999999,0.0,494,3,767.9099999999999,110,2,255.96999999999994,383.9549999999999,1
15331,2010,3,402.31999999999994,2,201.15999999999997,1.0,494,3,767.9099999999999,110,2,255.96999999999994,383.9549999999999,0
15332,2010,3,1706.2300000000007,1,1706.2300000000007,0.0,361,6,6553.740000000002,147,2,1092.2900000000002,3276.870000000001,1
15332,2010,4,4847.51,5,969.5020000000001,1.0,361,6,6553.740000000002,147,2,1092.2900000000002,3276.870000000001,0
15333,2011,2,1028.56,1,1028.56,0.0,203,1,1028.56,0,1,1028.56,1028.56,0
15334,2011,2,224.14,2,112.07,0.0,151,3,351.6699999999999,17,2,117.2233333333333,175.83499999999995,1
15334,2011,3,127.52999999999999,1,127.52999999999999,-1.0,151,3,351.6699999999999,17,2,117.2233333333333,175.83499999999995,0
15335,2011,4,173.97000000000003,1,173.97000000000003,0.0,48,1,173.97000000000003,0,1,173.97000000000003,173.97000000000003,0
15336,2010,4,240.5,1,240.5,0.0,396,1,240.5,0,1,240.5,240.5,0
15337,2010,4,373.02,1,373.02,0.0,406,1,373.02,0,1,373.02,373.02,0
15338,2010,1,283.4299999999999,1,283.4299999999999,0.0,672,1,283.4299999999999,0,1,283.4299999999999,283.4299999999999,0
15339,2010,1,290.73,2,145.365,0.0,61,7,1827.8400000000001,603,5,261.12,365.56800000000004,0
15339,2010,3,263.24,1,263.24,-1.0,61,7,1827.8400000000001,603,5,261.12,365.56800000000004,1
15339,2010,4,699.8000000000001,2,349.90000000000003,1.0,61,7,1827.8400000000001,603,5,261.12,365.56800000000004,1
15339,2011,1,257.90000000000003,1,257.90000000000003,-1.0,61,7,1827.8400000000001,603,5,261.12,365.56800000000004,0
15339,2011,4,316.16999999999996,1,316.16999999999996,1.0,61,7,1827.8400000000001,603,5,261.12,365.56800000000004,0
15340,2010,2,105.50000000000001,1,105.50000000000001,0.0,556,1,105.50000000000001,0,1,105.50000000000001,105.50000000000001,0
15341,2010,3,382.2,1,382.2,0.0,75,2,2402.72,369,2,1201.36,1201.36,0
15341,2011,3,2020.52,1,2020.52,1.0,75,2,2402.72,369,2,1201.36,1201.36,0
15342,2011,3,406.0899999999999,1,406.0899999999999,0.0,124,1,406.0899999999999,0,1,406.0899999999999,406.0899999999999,0
15343,2011,3,364.5,1,364.5,0.0,82,1,364.5,0,1,364.5,364.5,0
15344,2011,3,308.69,1,308.69,0.0,27,2,460.64,42,2,230.32,230.32,1
15344,2011,4,151.95,1,151.95,-1.0,27,2,460.64,42,2,230.32,230.32,0
15345,2011,4,393.54,1,393.54,0.0,40,1,393.54,0,1,393.54,393.54,0
15346,2010,4,343.69999999999993,2,171.84999999999997,0.0,327,3,596.12,99,2,198.70666666666668,298.06,1
15346,2011,1,252.42000000000004,1,252.42000000000004,-1.0,327,3,596.12,99,2,198.70666666666668,298.06,0
15347,2010,3,555.85,1,555.85,0.0,361,4,1363.6000000000004,71,2,340.9000000000001,681.8000000000002,1
15347,2010,4,807.75,3,269.25,1.0,361,4,1363.6000000000004,71,2,340.9000000000001,681.8000000000002,0
15348,2011,3,158.03999999999996,1,158.03999999999996,0.0,67,1,158.03999999999996,0,1,158.03999999999996,158.03999999999996,0
15349,2011,2,366.1099999999999,1,366.1099999999999,0.0,153,2,473.8099999999999,29,2,236.90499999999994,236.90499999999994,1
15349,2011,3,107.69999999999999,1,107.69999999999999,-1.0,153,2,473.8099999999999,29,2,236.90499999999994,236.90499999999994,0
15350,2010,4,663.2499999999999,2,331.62499999999994,0.0,368,2,663.2499999999999,10,1,331.62499999999994,663.2499999999999,0
15351,2010,4,2052.85,4,513.2125,0.0,7,10,3738.29,420,3,373.829,1246.0966666666666,0
15351,2011,3,601.5699999999999,1,601.5699999999999,-1.0,7,10,3738.29,420,3,373.829,1246.0966666666666,1
15351,2011,4,1083.8700000000001,5,216.77400000000003,1.0,7,10,3738.29,420,3,373.829,1246.0966666666666,0
15352,2010,2,114.94999999999999,1,114.94999999999999,0.0,543,1,114.94999999999999,0,1,114.94999999999999,114.94999999999999,0
15353,2009,4,285.5900000000001,1,285.5900000000001,0.0,249,7,3175.95,483,5,453.70714285714286,635.1899999999999,0
15353,2010,2,591.7399999999999,1,591.7399999999999,1.0,249,7,3175.95,483,5,453.70714285714286,635.1899999999999,1
15353,2010,3,740.5600000000001,2,370.28000000000003,1.0,249,7,3175.95,483,5,453.70714285714286,635.1899999999999,1
15353,2010,4,1092.69,2,546.345,1.0,249,7,3175.95,483,5,453.70714285714286,635.1899999999999,1
15353,2011,1,465.3699999999999,1,465.3699999999999,-1.0,249,7,3175.95,483,5,453.70714285714286,635.1899999999999,0
15354,2010,2,284.4,3,94.8,0.0,598,3,284.4,0,1,94.8,284.4,0
15355,2011,4,277.05,2,138.525,0.0,24,2,277.05,24,1,138.525,277.05,0
15356,2010,4,1063.9899999999998,5,212.79799999999994,0.0,26,13,3464.9500000000003,391,5,266.5346153846154,692.99,1
15356,2011,1,254.19000000000003,1,254.19000000000003,-1.0,26,13,3464.9500000000003,391,5,266.5346153846154,692.99,1
15356,2011,2,987.8399999999999,3,329.28,1.0,26,13,3464.9500000000003,391,5,266.5346153846154,692.99,1
15356,2011,3,1008.8900000000001,3,336.2966666666667,1.0,26,13,3464.9500000000003,391,5,266.5346153846154,692.99,1
15356,2011,4,150.03999999999996,1,150.03999999999996,-1.0,26,13,3464.9500000000003,391,5,266.5346153846154,692.99,0
15358,2009,4,826.1199999999999,2,413.05999999999995,0.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2010,1,974.9299999999998,3,324.97666666666663,1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2010,2,1723.4799999999998,3,574.4933333333332,1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2010,3,2388.89,3,796.2966666666666,1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2010,4,3414.34,11,310.3945454545455,1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2011,1,2832.3500000000004,6,472.0583333333334,-1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2011,2,1320.0500000000002,5,264.01000000000005,-1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2011,3,1957.9099999999996,5,391.58199999999994,1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,1
15358,2011,4,782.28,2,391.14,-1.0,30,40,16220.35,697,9,405.50875,1802.2611111111112,0
15359,2010,1,181.35,8,22.66875,0.0,657,8,181.35,31,1,22.66875,181.35,0
15360,2011,4,427.92999999999995,1,427.92999999999995,0.0,34,1,427.92999999999995,0,1,427.92999999999995,427.92999999999995,0
15361,2010,2,190.20000000000002,2,95.10000000000001,0.0,356,4,689.0700000000002,182,3,172.26750000000004,229.69000000000005,1
15361,2010,3,79.95,1,79.95,-1.0,356,4,689.0700000000002,182,3,172.26750000000004,229.69000000000005,1
15361,2010,4,418.9200000000001,1,418.9200000000001,1.0,356,4,689.0700000000002,182,3,172.26750000000004,229.69000000000005,0
15362,2009,4,310.75,1,310.75,0.0,443,2,613.0799999999999,290,2,306.53999999999996,306.53999999999996,0
15362,2010,3,302.33,1,302.33,-1.0,443,2,613.0799999999999,290,2,306.53999999999996,306.53999999999996,0
15363,2010,3,352.11,1,352.11,0.0,367,2,1004.11,120,2,502.055,502.055,1
15363,2010,4,652.0,1,652.0,1.0,367,2,1004.11,120,2,502.055,502.055,0
15364,2011,1,331.80000000000007,1,331.80000000000007,0.0,90,2,913.1900000000002,159,2,456.5950000000001,456.5950000000001,0
15364,2011,3,581.3900000000001,1,581.3900000000001,1.0,90,2,913.1900000000002,159,2,456.5950000000001,456.5950000000001,0
15365,2010,1,325.12,1,325.12,0.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,0
15365,2010,3,655.6400000000001,3,218.5466666666667,1.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,1
15365,2010,4,1262.05,2,631.025,1.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,1
15365,2011,1,208.61,1,208.61,-1.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,0
15365,2011,3,1736.5400000000002,3,578.8466666666667,1.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,1
15365,2011,4,369.16999999999996,3,123.05666666666666,-1.0,20,13,4557.13,648,6,350.54846153846154,759.5216666666666,0
15366,2010,1,316.5899999999999,1,316.5899999999999,0.0,70,7,2389.0800000000004,576,5,341.2971428571429,477.8160000000001,1
15366,2010,2,810.1999999999999,2,405.09999999999997,1.0,70,7,2389.0800000000004,576,5,341.2971428571429,477.8160000000001,1
15366,2010,3,304.64000000000004,1,304.64000000000004,-1.0,70,7,2389.0800000000004,576,5,341.2971428571429,477.8160000000001,1
15366,2010,4,460.68,2,230.34,1.0,70,7,2389.0800000000004,576,5,341.2971428571429,477.8160000000001,0
15366,2011,3,496.9700000000001,1,496.9700000000001,1.0,70,7,2389.0800000000004,576,5,341.2971428571429,477.8160000000001,0
15367,2009,4,785.6200000000001,1,785.6200000000001,0.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2010,1,425.99999999999994,1,425.99999999999994,-1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2010,2,837.2500000000002,3,279.0833333333334,1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2010,3,564.47,1,564.47,-1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2010,4,590.4,1,590.4,1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2011,1,764.5799999999996,1,764.5799999999996,1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,1
15367,2011,2,651.6,1,651.6,-1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,0
15367,2011,4,461.40999999999997,2,230.70499999999998,-1.0,52,11,5081.33,672,8,461.9390909090909,635.16625,0
15368,2010,4,275.79999999999995,1,275.79999999999995,0.0,16,2,722.74,373,2,361.37,361.37,0
15368,2011,4,446.94000000000005,1,446.94000000000005,1.0,16,2,722.74,373,2,361.37,361.37,0
15369,2009,4,312.96,1,312.96,0.0,487,11,6251.260000000001,239,4,568.2963636363637,1562.8150000000003,1
